iter	MultiClass
1525	0.2746539462
1526	0.2745952697
1527	0.2745618161
1528	0.274529038
1529	0.2743452389
1530	0.2743130857
1531	0.2742853418
1532	0.2742424522
1533	0.2741051626
1534	0.2740724456
1535	0.2738964623
1536	0.2738546866
1537	0.2738137318
1538	0.2736798343
1539	0.2736229047
1540	0.2735962302
1541	0.2735647719
1542	0.2735387328
1543	0.2734985291
1544	0.2734467555
1545	0.2733903736
1546	0.2733076665
1547	0.2732524613
1548	0.2731299977
1549	0.2729989335
1550	0.2729716406
1551	0.2729086807
1552	0.2728694378
1553	0.2728376671
1554	0.2727992752
1555	0.2727607414
1556	0.2725898053
1557	0.2725522335
1558	0.2724695296
1559	0.2724326402
1560	0.2721518763
1561	0.2721251597
1562	0.2720891071
1563	0.2718150625
1564	0.2717402919
1565	0.2716724401
1566	0.2716287446
1567	0.2716029431
1568	0.271577329
1569	0.2715106781
1570	0.2714756287
1571	0.2714335983
1572	0.2711659119
1573	0.2711286774
1574	0.2710956641
1575	0.2710399396
1576	0.2709734762
1577	0.2709486491
1578	0.2707852785
1579	0.2707511563
1580	0.2707176741
1581	0.2706848162
1582	0.2706698865
1583	0.2705850241
1584	0.2704253875
1585	0.2703299637
1586	0.2703018102
1587	0.2702233253
1588	0.2699633334
1589	0.269883521
1590	0.2698291375
1591	0.2698014664
1592	0.2697743162
1593	0.269519137
1594	0.2694660341
1595	0.2694393698
1596	0.2693570082
1597	0.2693308271
1598	0.2690817938
1599	0.2690194128
1600	0.268993689
1601	0.268958253
1602	0.2689278189
1603	0.2688355902
1604	0.2688059494
1605	0.2685578138
1606	0.2685234873
1607	0.2682833891
1608	0.2682500505
1609	0.2681569186
1610	0.2681057856
1611	0.2680724167
1612	0.2680397386
1613	0.268009538
1614	0.267980519
1615	0.2678834436
1616	0.2678517061
1617	0.2678242569
1618	0.2677925647
1619	0.2677191315
1620	0.2676432455
1621	0.2675932952
1622	0.2675447151
1623	0.2675135222
1624	0.2674827501
1625	0.2674577144
1626	0.2674081954
1627	0.2673777466
1628	0.2673175004
1629	0.2672692659
1630	0.2670797118
1631	0.2670549162
1632	0.2670192418
1633	0.266984314
1634	0.2669162066
1635	0.2668918905
1636	0.2668576884
1637	0.2667909717
1638	0.2667575098
1639	0.2667029017
1640	0.2666711314
1641	0.2666382891
1642	0.2665232992
1643	0.2664915648
1644	0.2664594134
1645	0.2664282893
1646	0.2663751159
1647	0.2663475645
1648	0.2661869628
1649	0.2661559264
1650	0.2660942987
1651	0.266042477
1652	0.2660119392
1653	0.2659858714
1654	0.2659593022
1655	0.2658992156
1656	0.2658736099
1657	0.2657799462
1658	0.2657429602
1659	0.2656924398
1660	0.2655357817
1661	0.2654903763
1662	0.2653989889
1663	0.2653740246
1664	0.2652208611
1665	0.2651910261
1666	0.2651020718
1667	0.2649524278
1668	0.2648657326
1669	0.2648245421
1670	0.2646783272
1671	0.2646056294
1672	0.2645812288
1673	0.2645616838
1674	0.2645170477
1675	0.2643739018
1676	0.2643448729
1677	0.2642737125
1678	0.2642251245
1679	0.2641679298
1680	0.2640977794
1681	0.2640685115
1682	0.2640354564
1683	0.2640049493
1684	0.2639554208
1685	0.2639269858
1686	0.2638992326
1687	0.2638436795
1688	0.2637745058
1689	0.2637449214
1690	0.2636967189
1691	0.2636549076
1692	0.2636276515
1693	0.2635973263
1694	0.2635676861
1695	0.263504729
1696	0.2634761727
1697	0.2634224649
1698	0.2633939276
1699	0.2633675665
1700	0.2633418297
1701	0.2632802007
1702	0.2632242014
1703	0.2631963227
1704	0.2631494515
1705	0.2630970836
1706	0.2630425025
1707	0.2629877903
1708	0.2629520078
1709	0.2629268981
1710	0.2628810588
1711	0.2628461226
1712	0.2628120574
1713	0.2627583795
1714	0.2627312276
1715	0.2626802317
1716	0.2626101533
1717	0.262559382
1718	0.2625068752
1719	0.2624619601
1720	0.2624293126
1721	0.2623974685
1722	0.262326567
1723	0.2622080037
1724	0.2621958329
1725	0.262126462
1726	0.2620659129
1727	0.2620217841
1728	0.2619905985
1729	0.261922897
1730	0.2618827318
1731	0.2618318143
1732	0.2617819977
1733	0.2617513722
1734	0.2615377398
1735	0.2614943902
1736	0.2614618805
1737	0.2613960138
1738	0.2613303583
1739	0.2612721605
1740	0.261223548
1741	0.2611934968
1742	0.2611684011
1743	0.2609592951
1744	0.2608882588
1745	0.2608240629
1746	0.2607995248
1747	0.2606558668
1748	0.260595173
1749	0.260572895
1750	0.2605257256
1751	0.2604482014
1752	0.2603079543
1753	0.2602487972
1754	0.2602370961
1755	0.2602255963
1756	0.2602075996
1757	0.2601397959
1758	0.2600930989
1759	0.2600475363
1760	0.2600137839
1761	0.259809403
1762	0.2597524774
1763	0.2596900467
1764	0.259666453
1765	0.2596108552
1766	0.2595499434
1767	0.2595267967
1768	0.2594724826
1769	0.2594142088
1770	0.2593646145
1771	0.2593012075
1772	0.2592338485
1773	0.259098238
1774	0.2590229091
1775	0.2588228148
1776	0.2587669629
1777	0.2587188478
1778	0.2586716287
1779	0.2586430122
1780	0.2585965702
1781	0.2584366355
1782	0.2583628651
1783	0.2583349433
1784	0.2582626694
1785	0.2582353915
1786	0.2581960743
1787	0.2580006965
1788	0.2579413928
1789	0.2578833826
1790	0.2578202116
1791	0.2577745133
1792	0.257762664
1793	0.2577082446
1794	0.2576974888
1795	0.2576270534
1796	0.2575823546
1797	0.2573910363
1798	0.2573219206
1799	0.2572686449
1800	0.2572580631
1801	0.2572198017
1802	0.2572081513
1803	0.2571646949
1804	0.2570969625
1805	0.2570545267
1806	0.2569238649
1807	0.2568824015
1808	0.2568601312
1809	0.2566725838
1810	0.2566060198
1811	0.2565461258
1812	0.256465007
1813	0.2564213825
1814	0.2563425382
1815	0.2562253687
1816	0.2560424948
1817	0.2560187571
1818	0.2559780694
1819	0.2559370212
1820	0.2558584729
1821	0.2558016071
1822	0.2556745191
1823	0.2556161598
1824	0.2555759633
1825	0.2553974039
1826	0.255343505
1827	0.2552789303
1828	0.2552156619
1829	0.2550404799
1830	0.255017405
1831	0.2549672126
1832	0.2549176595
1833	0.2548584917
1834	0.2547818573
1835	0.2547254691
1836	0.2545700886
1837	0.2545216796
1838	0.2544832896
1839	0.2543123509
1840	0.2542570986
1841	0.2540894591
1842	0.2539383382
1843	0.2537905508
1844	0.2537334021
1845	0.253578125
1846	0.253425515
1847	0.2532621071
1848	0.2531019255
1849	0.2530520881
1850	0.2529297231
1851	0.2527726233
1852	0.2526233013
1853	0.2524693606
1854	0.2523967233
1855	0.2522502517
1856	0.2520994759
1857	0.2519555654
1858	0.2519070793
1859	0.25175922
1860	0.2517032461
1861	0.2516557229
1862	0.2515919409
1863	0.2515537156
1864	0.2514128156
1865	0.2513606386
1866	0.2512839352
1867	0.2511389655
1868	0.2509967956
1869	0.2509222918
1870	0.2508474945
1871	0.2507093871
1872	0.2506365529
1873	0.2505904082
1874	0.2504516945
1875	0.2503160409
1876	0.2501800322
1877	0.2500783952
1878	0.2500078011
1879	0.2498746332
1880	0.2497302672
1881	0.2496634784
1882	0.2495946521
1883	0.2495827365
1884	0.2495617901
1885	0.2494712445
1886	0.2493403655
1887	0.2492422982
1888	0.2491117426
1889	0.2489833783
1890	0.2488549012
1891	0.2487838934
1892	0.2486288255
1893	0.2485039624
1894	0.2484339052
1895	0.2483340853
1896	0.2482544317
1897	0.248104063
1898	0.2479825551
1899	0.2478365416
1900	0.2477701105
1901	0.247758561
1902	0.2476737722
1903	0.2475960697
1904	0.2475434955
1905	0.2474253219
1906	0.2474140924
1907	0.2473619908
1908	0.2472777969
1909	0.2471527034
1910	0.2470122579
1911	0.2469049641
1912	0.2467714343
1913	0.2467034213
1914	0.2466781486
1915	0.2465938725
1916	0.2465430326
1917	0.2464382243
1918	0.2463873463
1919	0.2462669815
1920	0.2462422838
1921	0.2462179844
1922	0.2461240154
1923	0.2460217691
1924	0.2459980529
1925	0.245987245
1926	0.2459765923
1927	0.2459660914
1928	0.2459321333
1929	0.2459089554
1930	0.2458173259
1931	0.2457946325
1932	0.2457612731
1933	0.2457382113
1934	0.2456631148
1935	0.2455737023
1936	0.2455635776
1937	0.2454642525
1938	0.245442124
1939	0.2454094766
1940	0.2453996329
1941	0.2453676016
1942	0.2453257963
1943	0.245280505
1944	0.2452490595
1945	0.2452080624
1946	0.2451771478
1947	0.2451328081
1948	0.2451233202
1949	0.2450271727
1950	0.2449538116
1951	0.2449040295
1952	0.2448261474
1953	0.2447859311
1954	0.2447368199
1955	0.2446428025
1956	0.2445506851
1957	0.2445414322
1958	0.2443879445
1959	0.2443109412
1960	0.2442033096
1961	0.2441941968
1962	0.2441852004
1963	0.2441426646
1964	0.2440373901
1965	0.2439641042
1966	0.243943395
1967	0.2439006719
1968	0.2438804759
1969	0.2438605814
1970	0.2438146325
1971	0.2437730433
1972	0.243753643
1973	0.2437345271
1974	0.2436750108
1975	0.2435384156
1976	0.2434986215
1977	0.243480099
1978	0.2434164285
1979	0.2433981834
1980	0.2433801999
1981	0.2433234663
1982	0.2432613405
1983	0.2432437583
1984	0.2431987145
1985	0.2431813897
1986	0.2431204764
1987	0.2431033987
1988	0.2430865604
1989	0.2430425835
1990	0.2429939243
1991	0.2429391085
1992	0.242896089
1993	0.2428422843
1994	0.2427284058
1995	0.2426807106
1996	0.2426644332
1997	0.2426483791
1998	0.2426325439
1999	0.2425907419
2000	0.2425405364
2001	0.24249973
2002	0.2424468769
2003	0.2424077775
2004	0.2423593624
2005	0.2423076561
2006	0.2422676211
2007	0.2422384676
2008	0.2421076296
2009	0.2420680248
2010	0.2420449569
2011	0.2420056934
2012	0.2419900865
2013	0.2419664047
2014	0.2419157311
2015	0.2418307681
2016	0.2417811566
2017	0.2417434583
2018	0.2416603054
2019	0.2416119259
2020	0.2415610475
2021	0.2415113275
2022	0.241463664
2023	0.2414319095
2024	0.2413844392
2025	0.2413379691
2026	0.2412892044
2027	0.2412415412
2028	0.2411337676
2029	0.2410872353
2030	0.2410061659
2031	0.2409364844
2032	0.240857452
2033	0.2408211116
2034	0.2407192203
2035	0.2406739342
2036	0.2406296549
2037	0.2405624458
2038	0.2404354003
2039	0.2403988776
2040	0.2402852931
2041	0.2402231331
2042	0.2401802971
2043	0.2401384045
2044	0.2400925919
2045	0.2400478009
2046	0.2399602582
2047	0.2399166286
2048	0.2398686989
2049	0.239827885
2050	0.2398132647
2051	0.2397733628
2052	0.2397589927
2053	0.2397199755
2054	0.2396847878
2055	0.2396706944
2056	0.2396324976
2057	0.2395474613
2058	0.2395101724
2059	0.2394552066
2060	0.2394012481
2061	0.2393590226
2062	0.2393233506
2063	0.2392821467
2064	0.2392456571
2065	0.2392053396
2066	0.2391649167
2067	0.2391291551
2068	0.2390941524
2069	0.2390598883
2070	0.2389933128
2071	0.2389281167
2072	0.23887532
2073	0.2387923895
2074	0.2386994306
2075	0.2386280479
2076	0.2385370482
2077	0.2385036494
2078	0.2384687725
2079	0.2384539313
2080	0.2383654154
2081	0.2382954701
2082	0.2382684789
2083	0.2382341459
2084	0.2381474431
2085	0.238121008
2086	0.2380951214
2087	0.2380697689
2088	0.2380307256
2089	0.2379913255
2090	0.2379489236
2091	0.2378826679
2092	0.2378440412
2093	0.2377789399
2094	0.2377411024
2095	0.237704042
2096	0.2376657617
2097	0.2375813119
2098	0.2375507311
2099	0.2375148801
2100	0.2374901851
2101	0.2374365788
2102	0.237412432
2103	0.2373774905
2104	0.2373478287
2105	0.2373245607
2106	0.2372712578
2107	0.2372471786
2108	0.2371941517
2109	0.2371712125
2110	0.2370214069
2111	0.2369992136
2112	0.2369715276
2113	0.236889146
2114	0.2368677634
2115	0.2368272077
2116	0.2367295263
2117	0.2366955333
2118	0.236666468
2119	0.2366284316
2120	0.2366021787
2121	0.236573566
2122	0.2365344892
2123	0.2365082142
2124	0.2364492327
2125	0.236391534
2126	0.2363770393
2127	0.2363512094
2128	0.2363256687
2129	0.2363006414
2130	0.2362383133
2131	0.2361805039
2132	0.2361545597
2133	0.2361298214
2134	0.2360744095
2135	0.2360601547
2136	0.2360359281
2137	0.2360218859
2138	0.2359979374
2139	0.235941148
2140	0.2359176755
2141	0.2358371016
2142	0.2357904287
2143	0.2357348249
2144	0.2357209662
2145	0.23564255
2146	0.2356288781
2147	0.2356031532
2148	0.2355607196
2149	0.2355377409
2150	0.2355242492
2151	0.23551094
2152	0.2354978092
2153	0.2354646418
2154	0.2354516738
2155	0.2354388775
2156	0.2353967613
2157	0.2353841465
2158	0.2353716959
2159	0.2353594062
2160	0.2352709514
2161	0.2352454793
2162	0.2352039929
2163	0.2351815189
2164	0.2351672561
2165	0.235114558
2166	0.2351024049
2167	0.235088364
2168	0.2350632855
2169	0.2350221355
2170	0.2349741452
2171	0.2349417843
2172	0.2348901427
2173	0.2348512499
2174	0.2348392098
2175	0.2348076703
2176	0.2347859895
2177	0.2347105571
2178	0.2346986572
2179	0.2346562066
2180	0.2346145399
2181	0.2345839755
2182	0.2345392801
2183	0.2344985748
2184	0.2344526369
2185	0.2344391896
2186	0.2344274064
2187	0.2343874018
2188	0.2343756887
2189	0.2343641909
2190	0.2343247451
2191	0.234313402
2192	0.2343001356
2193	0.2342614367
2194	0.2342483637
2195	0.2342354685
2196	0.2341964405
2197	0.2341425895
2198	0.2340904086
2199	0.234080515
2200	0.2340424011
2201	0.2340292613
2202	0.233976623
2203	0.2339256203
2204	0.2339126877
2205	0.2338324097
2206	0.2338197163
2207	0.233807239
2208	0.2337949725
2209	0.2337202366
2210	0.2336431036
2211	0.2335797203
2212	0.2335676859
2213	0.2335558521
2214	0.2335442142
2215	0.2334400958
2216	0.2333382961
2217	0.2333267915
2218	0.2332894432
2219	0.2332527582
2220	0.2331907464
2221	0.2331794425
2222	0.2331683223
2223	0.2331175319
2224	0.2331065924
2225	0.2330705977
2226	0.2329996459
2227	0.2329888894
2228	0.2329783037
2229	0.2329566341
2230	0.2329462123
2231	0.2329359533
2232	0.2327718751
2233	0.2327229617
2234	0.2326825864
2235	0.2325946125
2236	0.2325732901
2237	0.2324126213
2238	0.2324025816
2239	0.2323496476
2240	0.232263654
2241	0.2321678992
2242	0.2321128851
2243	0.2320918816
2244	0.2320712875
2245	0.2320510916
2246	0.2320125767
2247	0.2318846045
2248	0.2318339533
2249	0.2317748486
2250	0.2317550083
2251	0.2317452134
2252	0.2316922638
2253	0.2316826113
2254	0.2316631455
2255	0.2316265362
2256	0.2315019826
2257	0.2314924448
2258	0.2314830534
2259	0.2314639938
2260	0.2314318125
2261	0.231413152
2262	0.2313948391
2263	0.2313768646
2264	0.2313402585
2265	0.2313225924
2266	0.2312912284
2267	0.2312015846
2268	0.231184249
2269	0.2310283505
2270	0.2309671712
2271	0.2309501236
2272	0.2309158678
2273	0.2308284806
2274	0.2308117471
2275	0.2307260113
2276	0.2307167727
2277	0.2307076763
2278	0.2306987185
2279	0.230689896
2280	0.2306734027
2281	0.2306572027
2282	0.2306275562
2283	0.2306116703
2284	0.2305826828
2285	0.2305654751
2286	0.2305498812
2287	0.2305345579
2288	0.230499199
2289	0.2304708847
2290	0.2304622531
2291	0.2304276213
2292	0.2303936599
2293	0.2303785535
2294	0.2303452264
2295	0.2303125372
2296	0.2301602276
2297	0.230145316
2298	0.2301306587
2299	0.2300853789
2300	0.2300558502
2301	0.230047576
2302	0.2300394248
2303	0.2299950701
2304	0.229979472
2305	0.2299715272
2306	0.2299280908
2307	0.2298769363
2308	0.2298624748
2309	0.229847213
2310	0.2298329838
2311	0.2297889764
2312	0.2297589764
2313	0.2297303211
2314	0.229716323
2315	0.2296868319
2316	0.2296730457
2317	0.2296594878
2318	0.2296305026
2319	0.2296020513
2320	0.2295886995
2321	0.2295470015
2322	0.2295188988
2323	0.2295112955
2324	0.2294837374
2325	0.2294706178
2326	0.2294436149
2327	0.2294171399
2328	0.2293733264
2329	0.2293256931
2330	0.2293181474
2331	0.2292921932
2332	0.2292792367
2333	0.2292664909
2334	0.2292539506
2335	0.2292109108
2336	0.2291686613
2337	0.2291433794
2338	0.2291309873
2339	0.2291032536
2340	0.2290957087
2341	0.2290834951
2342	0.2290760556
2343	0.2290512466
2344	0.2290269101
2345	0.2290030338
2346	0.2289910297
2347	0.2289792153
2348	0.2288504874
2349	0.2288063354
2350	0.2287790753
2351	0.2287653842
2352	0.2287343331
2353	0.2287227959
2354	0.2287094645
2355	0.2287020792
2356	0.22866476
2357	0.2286343035
2358	0.2286204685
2359	0.228609177
2360	0.2285980586
2361	0.2285508401
2362	0.2285182285
2363	0.228507192
2364	0.2284935511
2365	0.2284636165
2366	0.2284527518
2367	0.2284420509
2368	0.2284152936
2369	0.2284042389
2370	0.2283449045
2371	0.2283344336
2372	0.2283051251
2373	0.2282976487
2374	0.2282873374
2375	0.2282291301
2376	0.2282184368
2377	0.2282079183
2378	0.2281979315
2379	0.2281876795
2380	0.228177931
2381	0.2281319958
2382	0.2281101313
2383	0.2280529499
2384	0.2280432742
2385	0.2280333429
2386	0.2280119211
2387	0.2279908912
2388	0.2279727778
2389	0.2279630078
2390	0.227955667
2391	0.2279462904
2392	0.2279256417
2393	0.2278844632
2394	0.2278751987
2395	0.2278657518
2396	0.2278479176
2397	0.2278388544
2398	0.2278296314
2399	0.2278022658
2400	0.2277822636
2401	0.227773409
2402	0.2277646759
2403	0.2276393293
2404	0.2275819268
2405	0.2275732984
2406	0.2275536466
2407	0.2275411267
2408	0.2275205669
2409	0.2275117533
2410	0.2274799981
2411	0.2274712959
2412	0.2274431904
2413	0.2274348343
2414	0.2274225414
2415	0.2274041261
2416	0.2273969215
2417	0.2273862483
2418	0.2273662244
2419	0.2273557573
2420	0.2273472689
2421	0.2273369519
2422	0.2273267845
2423	0.2273086814
2424	0.2272525194
2425	0.2272443338
2426	0.2272342765
2427	0.22717924
2428	0.2271412762
2429	0.2271041711
2430	0.2270862227
2431	0.2270685881
2432	0.2270146858
2433	0.2270066193
2434	0.226989278
2435	0.2269792964
2436	0.226940195
2437	0.2269322167
2438	0.22687741
2439	0.2268117591
2440	0.2267676123
2441	0.2267312107
2442	0.2266956279
2443	0.22668777
2444	0.2266342378
2445	0.2265994145
2446	0.2265733436
2447	0.226520914
2448	0.2264867763
2449	0.2264696943
2450	0.2264183804
2451	0.2264015783
2452	0.2263514119
2453	0.2263437203
2454	0.2262753455
2455	0.2262383356
2456	0.2262307253
2457	0.2262080538
2458	0.2262005463
2459	0.2261642172
2460	0.2261523241
2461	0.226099974
2462	0.226066451
2463	0.2260412324
2464	0.2260338881
2465	0.2259826886
2466	0.2259754496
2467	0.2259683047
2468	0.2258899416
2469	0.2258563425
2470	0.2258062558
2471	0.2257991912
2472	0.2257222413
2473	0.225702423
2474	0.2256534372
2475	0.2256054484
2476	0.2255565373
2477	0.2255086929
2478	0.2254842131
2479	0.2254459715
2480	0.2254084423
2481	0.2253733367
2482	0.2253251234
2483	0.2252780011
2484	0.225231107
2485	0.2251850341
2486	0.2251481988
2487	0.2251120419
2488	0.2250685378
2489	0.2250446289
2490	0.225015041
2491	0.224950804
2492	0.2249186122
2493	0.2248848256
2494	0.2248362662
2495	0.2248009106
2496	0.2247678525
2497	0.2247163763
2498	0.2246659574
2499	0.2246185796
2500	0.22458395
2501	0.2245499437
2502	0.2244883499
2503	0.2244549331
2504	0.2244104108
2505	0.2243775527
2506	0.2243262333
2507	0.2242798774
2508	0.2242711328
2509	0.224231917
2510	0.2241934799
2511	0.224134036
2512	0.2241017436
2513	0.2240278786
2514	0.2239846672
2515	0.2239470621
2516	0.2239303182
2517	0.2239093274
2518	0.2238388959
2519	0.2237966671
2520	0.2237492741
2521	0.223717442
2522	0.2236486533
2523	0.2235792842
2524	0.2235307437
2525	0.223495342
2526	0.2234233366
2527	0.2233823097
2528	0.2233148226
2529	0.2232832596
2530	0.2232172009
2531	0.2231715397
2532	0.2231404882
2533	0.2231099789
2534	0.223080042
2535	0.2230602442
2536	0.2230258058
2537	0.2229785655
2538	0.2229341058
2539	0.2229180605
2540	0.2228744736
2541	0.2228287076
2542	0.222799072
2543	0.2227799189
2544	0.2227461748
2545	0.2226758742
2546	0.2226229004
2547	0.2226074393
2548	0.2225552872
2549	0.2225039411
2550	0.2224681634
2551	0.2224176019
2552	0.2224024049
2553	0.2223874924
2554	0.2223586244
2555	0.2222900631
2556	0.2222508668
2557	0.2222224217
2558	0.2222042596
2559	0.2221898035
2560	0.2221756136
2561	0.2221528837
2562	0.2221305615
2563	0.2220919589
2564	0.2220638271
2565	0.2220396563
2566	0.2220158708
2567	0.2219780456
2568	0.2219327814
2569	0.2219000799
2570	0.22187302
2571	0.2218360335
2572	0.2218213462
2573	0.2217981707
2574	0.2216687605
2575	0.2216425432
2576	0.2216064724
2577	0.2215895823
2578	0.2215110574
2579	0.2214700234
2580	0.2213435464
2581	0.2213356353
2582	0.2212958482
2583	0.2212202239
2584	0.2211983268
2585	0.2211760505
2586	0.2211017874
2587	0.2210634666
2588	0.2210415741
2589	0.2210134953
2590	0.2209918986
2591	0.2209706875
2592	0.2209568672
2593	0.2209212893
2594	0.2209077359
2595	0.2208683737
2596	0.2208138865
2597	0.2208005154
2598	0.2207873701
2599	0.220743633
2600	0.2207081358
2601	0.2206880673
2602	0.2206532825
2603	0.2206382411
2604	0.2206165227
2605	0.2205730565
2606	0.220509944
2607	0.2204973126
2608	0.2204724265
2609	0.2204104204
2610	0.2203840577
2611	0.2203311075
2612	0.2203099557
2613	0.2202983706
2614	0.2202869854
2615	0.2202398174
2616	0.2201788697
2617	0.2201546229
2618	0.2201280509
2619	0.220083232
2620	0.2200571421
2621	0.220031551
2622	0.2199972502
2623	0.2199647487
2624	0.2199329707
2625	0.2198572122
2626	0.2198261293
2627	0.2198010567
2628	0.2197764583
2629	0.2197516031
2630	0.219712288
2631	0.219638375
2632	0.2196133107
2633	0.2195827979
2634	0.219553257
2635	0.2195235194
2636	0.2194944304
2637	0.2194505504
2638	0.2194220987
2639	0.2193942618
2640	0.2193618451
2641	0.2193190103
2642	0.2193003707
2643	0.2192733774
2644	0.2192554261
2645	0.2192378364
2646	0.2191657131
2647	0.219148886
2648	0.2191324498
2649	0.2190942912
2650	0.2190752487
2651	0.2190419918
2652	0.2190159002
2653	0.2189455636
2654	0.2189267474
2655	0.2188897419
2656	0.2188664374
2657	0.2187906402
2658	0.2187549835
2659	0.2187057401
2660	0.2186374215
2661	0.2186152394
2662	0.2185807315
2663	0.2185590117
2664	0.2185253093
2665	0.2185009032
2666	0.2184796301
2667	0.2184484536
2668	0.2184276416
2669	0.2184046222
2670	0.2183864307
2671	0.2183089831
2672	0.218268046
2673	0.2182374712
2674	0.2182150701
2675	0.2181931403
2676	0.2181603685
2677	0.2181306865
2678	0.2180550436
2679	0.2180354144
2680	0.2180139752
2681	0.2179743165
2682	0.2179533617
2683	0.2179328403
2684	0.2179127411
2685	0.2178811068
2686	0.2178613985
2687	0.2178165156
2688	0.2177855957
2689	0.217757273
2690	0.2177352322
2691	0.2176760709
2692	0.2176468957
2693	0.2176324441
2694	0.2176210394
2695	0.2175788975
2696	0.2175684012
2697	0.2175102437
2698	0.2174914175
2699	0.2174773327
2700	0.2174393744
2701	0.2174210326
2702	0.2174073282
2703	0.2173825336
2704	0.2173516742
2705	0.2173412882
2706	0.2172987542
2707	0.2172560622
2708	0.2172255962
2709	0.2172079868
2710	0.2171963976
2711	0.2171849816
2712	0.2171677303
2713	0.2171373758
2714	0.217095723
2715	0.2170662737
2716	0.2170461118
2717	0.2169922419
2718	0.2169810195
2719	0.2169622862
2720	0.2169494421
2721	0.2169283144
2722	0.2168001868
2723	0.2167704388
2724	0.2167593534
2725	0.2167185012
2726	0.216689163
2727	0.2166602737
2728	0.2166355127
2729	0.2166010488
2730	0.2165728379
2731	0.2165563403
2732	0.2165462456
2733	0.216506354
2734	0.2164941175
2735	0.2164700077
2736	0.2164540987
2737	0.2164265396
2738	0.2163858861
2739	0.2163749266
2740	0.2163593365
2741	0.2163493707
2742	0.216338587
2743	0.2163266937
2744	0.2163031458
2745	0.216276148
2746	0.2162532177
2747	0.216213301
2748	0.2161747214
2749	0.216124252
2750	0.2161126409
2751	0.216090083
2752	0.2160610892
2753	0.2160388565
2754	0.2159997078
2755	0.2159711856
2756	0.2159498281
2757	0.2159391703
2758	0.2159277247
2759	0.2159067364
2760	0.2158955272
2761	0.2158579436
2762	0.2158298561
2763	0.2158092175
2764	0.2157723578
2765	0.2157615253
2766	0.2157289232
2767	0.2157183483
2768	0.2156765831
2769	0.2156489154
2770	0.2156108375
2771	0.2155836451
2772	0.2155615743
2773	0.2155299845
2774	0.2154987842
2775	0.2154628113
2776	0.215448518
2777	0.2154344994
2778	0.215412757
2779	0.2153818932
2780	0.2153550574
2781	0.2152790651
2782	0.2152642024
2783	0.2152379217
2784	0.2152276986
2785	0.2152063088
2786	0.2151962651
2787	0.215186424
2788	0.2151517373
2789	0.2150775231
2790	0.215067947
2791	0.2149952437
2792	0.2149858623
2793	0.2149646567
2794	0.2149554312
2795	0.2149217974
2796	0.214850654
2797	0.2148297163
2798	0.2148235052
2799	0.2148174182
2800	0.2147926353
2801	0.214774577
2802	0.2147519182
2803	0.2147262597
2804	0.2147042276
2805	0.2146713325
2806	0.2146469137
2807	0.2146228607
2808	0.2146013424
2809	0.2145761987
2810	0.2145514623
2811	0.2145120676
2812	0.2144428111
2813	0.214380593
2814	0.2143129337
2815	0.2142673903
2816	0.2142291827
2817	0.2141958096
2818	0.2141582735
2819	0.214129569
2820	0.2141170618
2821	0.2140914957
2822	0.2140856541
2823	0.2140799277
2824	0.2140743133
2825	0.2140362326
2826	0.2139921096
2827	0.2139672114
2828	0.2139427754
2829	0.2139196807
2830	0.2138969256
2831	0.2138774133
2832	0.2138569789
2833	0.2138348328
2834	0.213788792
2835	0.2137670881
2836	0.2137642395
2837	0.2137404334
2838	0.2137376356
2839	0.2137015507
2840	0.2136988335
2841	0.2136961804
2842	0.2136744082
2843	0.213671817
2844	0.2136483727
2845	0.213645824
2846	0.2136162822
2847	0.2135949847
2848	0.2135659536
2849	0.2135429941
2850	0.2135216485
2851	0.2135006859
2852	0.2134642031
2853	0.2134364231
2854	0.2134019442
2855	0.2133809127
2856	0.2133651074
2857	0.2133311208
2858	0.2133160743
2859	0.2133012974
2860	0.2132743795
2861	0.2132492126
2862	0.213185183
2863	0.2131706559
2864	0.2131199653
2865	0.2131056795
2866	0.2130560161
2867	0.2130309367
2868	0.2129886028
2869	0.2129582955
2870	0.2129337709
2871	0.2129040827
2872	0.2128801282
2873	0.2128316558
2874	0.2128082026
2875	0.2127852373
2876	0.2127627468
2877	0.212757017
2878	0.2127281048
2879	0.212706121
2880	0.2126927823
2881	0.2126644501
2882	0.2126158786
2883	0.2125682856
2884	0.2125467343
2885	0.2125091518
2886	0.2124959641
2887	0.2124852464
2888	0.2124747186
2889	0.2124482597
2890	0.2124198863
2891	0.2123924926
2892	0.2123834524
2893	0.2123367481
2894	0.2123200935
2895	0.212286375
2896	0.2122519288
2897	0.2122263145
2898	0.2122207567
2899	0.2121941561
2900	0.2121887134
2901	0.2121797536
2902	0.2121164453
2903	0.2120827774
2904	0.2120577104
2905	0.2120523634
2906	0.2120355511
2907	0.2120150922
2908	0.211970556
2909	0.2119616996
2910	0.2119017578
2911	0.2118773212
2912	0.2118348255
2913	0.2118295489
2914	0.2118132694
2915	0.2117519291
2916	0.211712329
2917	0.211692432
2918	0.2116766532
2919	0.2116149335
2920	0.2115874971
2921	0.2115787944
2922	0.2115662317
2923	0.2115231659
2924	0.2115037528
2925	0.21146245
2926	0.2114266153
2927	0.2113952748
2928	0.2113777116
2929	0.2113625005
2930	0.211331628
2931	0.2113125822
2932	0.2112531516
2933	0.2112341822
2934	0.2112089395
2935	0.2111903525
2936	0.2111681187
