iter	Passed	Remaining
1297	145445	302769
1298	145507	302553
1299	145570	302338
1300	145635	302129
1301	145700	301920
1302	145765	301710
1303	145826	301494
1304	145889	301280
1305	145951	301066
1306	146015	300857
1307	146080	300647
1308	146143	300437
1309	146207	300227
1310	146271	300018
1311	146335	299808
1312	146398	299598
1313	146464	299393
1314	146529	299187
1315	146592	298977
1316	146654	298764
1317	146716	298553
1318	146781	298348
1319	146846	298141
1320	146911	297937
1321	146972	297725
1322	147036	297519
1323	147096	297303
1324	147162	297100
1325	147225	296893
1326	147288	296685
1327	147349	296473
1328	147414	296271
1329	147478	296066
1330	147541	295859
1331	147606	295655
1332	147670	295450
1333	147731	295241
1334	147793	295033
1335	147856	294828
1336	147918	294619
1337	147979	294409
1338	148040	294201
1339	148103	293996
1340	148174	293806
1341	148240	293608
1342	148304	293407
1343	148372	293211
1344	148434	293005
1345	148495	292798
1346	148556	292591
1347	148618	292385
1348	148767	292352
1349	148956	292396
1350	149072	292296
1351	149139	292101
1352	149201	291897
1353	149266	291697
1354	149329	291495
1355	149395	291299
1356	149491	291160
1357	149590	291030
1358	149697	290913
1359	149797	290783
1360	149898	290654
1361	150004	290536
1362	150110	290418
1363	150218	290304
1364	150354	290245
1365	150458	290122
1366	150563	290003
1367	150666	289878
1368	150771	289759
1369	150890	289665
1370	151013	289580
1371	151129	289481
1372	151252	289396
1373	151365	289290
1374	151482	289193
1375	151588	289074
1376	151696	288960
1377	151802	288842
1378	151908	288726
1379	152015	288609
1380	152120	288489
1381	152221	288361
1382	152328	288245
1383	152431	288122
1384	152545	288019
1385	152683	287961
1386	152796	287856
1387	152897	287729
1388	152989	287585
1389	153088	287453
1390	153204	287353
1391	153326	287266
1392	153455	287191
1393	153565	287081
1394	153668	286957
1395	153778	286847
1396	153886	286732
1397	153989	286610
1398	154077	286458
1399	154150	286279
1400	154214	286084
1401	154281	285893
1402	154348	285703
1403	154420	285524
1404	154489	285338
1405	154558	285152
1406	154624	284961
1407	154685	284761
1408	154747	284563
1409	154807	284362
1410	154875	284176
1411	154941	283985
1412	155006	283795
1413	155074	283607
1414	155138	283414
1415	155204	283225
1416	155272	283041
1417	155339	282853
1418	155407	282667
1419	155478	282488
1420	155538	282290
1421	155602	282098
1422	155669	281910
1423	155735	281724
1424	155801	281536
1425	155871	281355
1426	155936	281167
1427	156006	280985
1428	156074	280803
1429	156146	280626
1430	156213	280442
1431	156278	280253
1432	156341	280061
1433	156403	279868
1434	156465	279675
1435	156526	279480
1436	156588	279287
1437	156652	279098
1438	156717	278910
1439	156781	278721
1440	156845	278534
1441	156910	278348
1442	156973	278158
1443	157038	277971
1444	157103	277785
1445	157167	277597
1446	157239	277424
1447	157305	277240
1448	157371	277055
1449	157436	276871
1450	157500	276685
1451	157565	276499
1452	157628	276310
1453	157691	276122
1454	157751	275929
1455	157812	275738
1456	157874	275548
1457	157938	275363
1458	157998	275171
1459	158062	274984
1460	158126	274800
1461	158201	274633
1462	158270	274457
1463	158337	274279
1464	158405	274101
1465	158473	273924
1466	158538	273741
1467	158602	273556
1468	158668	273375
1469	158733	273194
1470	158800	273015
1471	158870	272842
1472	158937	272664
1473	159002	272484
1474	159068	272303
1475	159137	272128
1476	159205	271953
1477	159274	271779
1478	159341	271601
1479	159407	271424
1480	159478	271253
1481	159545	271076
1482	159612	270900
1483	159681	270726
1484	159746	270547
1485	159808	270363
1486	159870	270177
1487	159932	269993
1488	159995	269810
1489	160057	269627
1490	160119	269442
1491	160183	269262
1492	160246	269080
1493	160312	268904
1494	160372	268717
1495	160436	268538
1496	160498	268355
1497	160560	268172
1498	160626	267996
1499	160691	267819
1500	160755	267640
1501	160826	267472
1502	160896	267303
1503	160964	267131
1504	161035	266965
1505	161102	266792
1506	161169	266619
1507	161237	266447
1508	161306	266278
1509	161372	266103
1510	161438	265929
1511	161502	265752
1512	161562	265569
1513	161624	265388
1514	161683	265204
1515	161745	265022
1516	161812	264852
1517	161879	264680
1518	161947	264511
1519	162013	264338
1520	162077	264161
1521	162139	263982
1522	162202	263804
1523	162263	263625
1524	162327	263449
1525	162394	263278
1526	162463	263111
1527	162534	262947
1528	162599	262774
1529	162661	262596
1530	162722	262418
1531	162785	262241
1532	162848	262065
1533	162909	261887
1534	162972	261711
1535	163033	261533
1536	163096	261357
1537	163160	261184
1538	163223	261009
1539	163285	260832
1540	163349	260659
1541	163415	260489
1542	163477	260314
1543	163542	260142
1544	163606	259970
1545	163666	259792
1546	163729	259617
1547	163791	259442
1548	163855	259269
1549	163917	259094
1550	163981	258923
1551	164048	258757
1552	164110	258582
1553	164173	258408
1554	164241	258244
1555	164306	258075
1556	164373	257908
1557	164435	257735
1558	164499	257564
1559	164563	257393
1560	164629	257227
1561	164690	257052
1562	164750	256875
1563	164813	256705
1564	164879	256537
1565	164941	256365
1566	165005	256194
1567	165067	256022
1568	165132	255855
1569	165193	255682
1570	165255	255509
1571	165318	255339
1572	165381	255168
1573	165443	254998
1574	165508	254830
1575	165570	254659
1576	165634	254491
1577	165698	254322
1578	165762	254154
1579	165824	253984
1580	165887	253814
1581	165950	253645
1582	166014	253479
1583	166076	253309
1584	166138	253138
1585	166199	252966
1586	166262	252799
1587	166325	252631
1588	166388	252462
1589	166451	252294
1590	166512	252122
1591	166574	251953
1592	166637	251786
1593	166698	251615
1594	166760	251447
1595	166821	251277
1596	166884	251110
1597	166948	250945
1598	167011	250778
1599	167072	250608
1600	167134	250440
1601	167198	250276
1602	167262	250111
1603	167326	249946
1604	167386	249776
1605	167448	249608
1606	167511	249443
1607	167573	249276
1608	167636	249109
1609	167697	248942
1610	167758	248774
1611	167819	248605
1612	167880	248438
1613	167941	248270
1614	168003	248104
1615	168065	247938
1616	168129	247775
1617	168195	247615
1618	168258	247450
1619	168321	247286
1620	168383	247122
1621	168445	246957
1622	168506	246790
1623	168569	246626
1624	168631	246461
